FID,cdo_1,twoway,bollardpro,Shape_Leng,Shape_Le_1,Shape__Len
430,TrafficFree,1,0,0.37934185,379.3418537,634.4007229
431,SegregatedCycleLane,0,0,0.05360277,53.6027715,89.59899204
432,SegregatedCycleLane,0,0,0.10781272,107.8127208,180.6007791
433,SegregatedCycleLane,0,0,0.04475029,44.7502863,74.97005071
434,SegregatedCycleLane,0,0,0.23296065,232.9606501,390.141297
435,SegregatedCycleLane,0,0,0.04351779,43.51778765,72.88141508
436,SegregatedCycleLane,0,0,0.14133201,141.3320135,236.6034294
437,SegregatedCycleLane,0,1,1.68455214,1684.552144,2818.618573
438,SegregatedCycleLane,0,1,1.14048838,1140.488379,1908.659448
439,SegregatedCycleLane,0,1,0.52005417,520.0541723,870.4342584
440,SegregatedCycleLane,0,1,0.50445413,504.4541278,844.3193317
441,SignedRoute,0,0,0.20260885,202.608846,339.0585676
442,SignedRoute,0,0,0.16276173,162.76173,272.3960199
443,Footway level Cycle Track,0,0,0.19490276,194.9027611,326.2476098
444,Footway level Cycle Track,0,0,0.07185376,71.8537607,120.3419813
445,SignedRoute,1,0,0.39473443,394.7344342,661.2254822
446,SegregatedCycleLane,1,0,0.52644284,526.4428424,880.1054275
447,SegregatedCycleLane,0,0,0.31227569,312.2756884,522.5309906
448,SegregatedCycleLane,0,1,0.05679575,56.79575461,95.14562435
449,SegregatedCycleLane,1,0,0.13843313,138.4331336,231.6527866
450,SegregatedCycleLane,1,0,0.0091202,9.12019626,15.2620737
451,SegregatedCycleLane,0,1,0.29875237,298.75237,499.5025105
452,Footway level Cycle Track,1,0,0.20870077,208.7007721,349.5902448
453,Footway level Cycle Track,0,0,0.53671083,536.7108291,897.8140499
454,Footway level Cycle Track,0,0,0.36080843,360.8084596,603.6813766
455,Footway level Cycle Track,0,0,0.19573479,195.7347882,327.445343
456,Footway level Cycle Track,0,0,0.62166453,621.6645822,1040.818935
457,Footway level Cycle Track,0,0,0.09174494,91.74494434,153.4290209
458,SegregatedCycleLane,0,0,0.30186215,301.8621097,504.9592393
459,TrafficFree,1,0,0.01916251,19.16250755,32.02058693
460,TrafficFree,1,0,0.00881824,8.818243498,14.73715643
461,SegregatedCycleLane,0,0,0.09249158,92.49158268,154.9125215
462,SegregatedCycleLane,0,0,0.29206573,292.0657273,488.722524
463,SegregatedCycleLane,0,0,0.07299778,72.99778084,122.3492231
464,Footway level Cycle Track,0,0,0.36507676,365.0767646,610.980003
465,Footway level Cycle Track,0,0,0.29408201,294.0820053,492.3747235
466,Footway level Cycle Track,0,0,0.0211619,21.16190322,35.46784109
467,Footway level Cycle Track,0,0,0.04011508,40.11508463,67.23189299
468,Footway level Cycle Track,0,0,0.11739013,117.3901253,196.7484727
469,Footway level Cycle Track,0,0,0.05283936,52.83935907,88.52113805
470,Footway level Cycle Track,0,0,0.0982524,98.25240149,164.6322182
471,SegregatedCycleLane,0,1,0.07718627,77.18626843,129.2809374
472,SegregatedCycleLane,0,1,0.00378513,3.785131565,6.327565755
473,SegregatedCycleLane,1,1,0.03491691,34.91691016,58.40288496
474,Footway level Cycle Track,0,0,0.02019575,20.195751,33.86845456
475,Footway level Cycle Track,1,0,0.13453477,134.5347747,225.4229545
476,SegregatedCycleLane,0,1,0.21456389,214.5638899,358.6586563
477,SegregatedCycleLane,0,0,0.29471418,294.7141772,493.0419546
478,SegregatedCycleLane,0,1,1.11088704,1110.887042,1858.397828
479,SegregatedCycleLane,0,1,0.249095,249.0949969,416.3747218
480,SegregatedCycleLane,0,1,0.01934899,19.34898956,32.3499986
481,SegregatedCycleLane,0,0,0.47869778,478.6977783,802.0456791
482,SegregatedCycleLane,0,1,0.01828013,18.2801339,30.62174434
483,SegregatedCycleLane,0,1,0.12452127,124.5212705,208.2409053
484,Footway level Cycle Track,1,0,0.02580128,25.80127652,43.21517348
485,TrafficFree,1,0,0.23953789,239.5378926,401.0486133
486,Shared Foot and Cycle Path Road Adjacent,0,0,0.20130382,201.3038211,336.6454841
487,SegregatedCycleLane,0,1,0.08292689,82.92689372,138.6691499
488,SegregatedCycleLane,0,1,0.00492776,4.927764317,8.237752501
489,SegregatedCycleLane,0,1,0.01951376,19.51375723,32.61752604
490,Footway level Cycle Track,0,0,0.07808477,78.08476748,130.8668567
491,SegregatedCycleLane,0,0,0.06024677,60.24677346,100.8437993
492,Footway level Cycle Track,0,0,0.10101926,101.0192567,169.1800279
493,Footway level Cycle Track,0,0,0.02674043,26.74043355,44.79413461
494,Footway level Cycle Track,0,0,0.03713053,37.13053268,62.16147054
495,Painted Cycle Lane,0,0,0.10807691,108.0769123,180.6576624
496,BusLane,0,0,0.15074255,150.7425518,251.9962198
497,BusLane,0,0,0.9638028,963.802798,1611.201351
498,Painted Cycle Lane,0,0,0.14000218,140.0021818,234.1021201
499,Painted Cycle Lane,0,0,0.10254607,102.5460731,171.4605769
500,Painted Cycle Lane,0,0,0.16986524,169.8652359,283.9797231
501,Painted Cycle Lane,0,0,0.09813998,98.13998426,164.0529772
502,Painted Cycle Lane,0,0,0.20248812,202.4881181,338.4890294
503,BusLane,0,0,0.15645139,156.4513859,261.5297562
504,Painted Cycle Lane,0,0,0.32570414,325.7041443,544.4537282
505,BusLane,0,0,0.62818904,628.1890373,1050.077982
506,Painted Cycle Lane,0,0,0.0517096,51.70959765,86.43792476
507,Painted Cycle Lane,0,0,0.03862994,38.62993709,64.57420852
508,BusLane,0,0,0.08461255,84.61255009,141.440344
509,BusLane,0,0,0.15302152,153.0215199,255.7949388
510,BusLane,0,0,0.17760783,177.6078331,296.9236881
511,BusLane,0,0,0.20104779,201.0477871,336.0715122
512,Painted Cycle Lane,0,0,0.05985644,59.85643614,100.1647048
513,Painted Cycle Lane,0,0,0.18529078,185.2907776,309.9338064
514,Painted Cycle Lane,0,0,0.16135504,161.3550411,269.8725876
515,Painted Cycle Lane,0,0,0.05340027,53.40027372,89.31408087
516,BusLane,0,0,0.0617926,61.79259944,103.345363
517,Painted Cycle Lane,0,1,0.32046226,320.4622649,535.7474503
518,Painted Cycle Lane,0,0,0.71322763,713.2276254,1194.470727
519,BusLane,0,0,0.07209184,72.09184163,120.5151873
520,Painted Cycle Lane,0,0,0.0412079,41.20789856,68.87690283
521,Painted Cycle Lane,0,0,0.10166623,101.666227,169.9464246
522,Painted Cycle Lane,0,0,0.09361045,93.61044865,156.5185536
523,Painted Cycle Lane,0,0,0.0494669,49.46690368,82.68996009
524,Painted Cycle Lane,0,0,0.06719367,67.19367271,112.5346709
525,Painted Cycle Lane,0,0,0.10461415,104.614146,175.2097263
526,Painted Cycle Lane,0,0,0.31160124,311.6012446,521.9013494
527,Painted Cycle Lane,0,0,0.03655711,36.55710957,61.22499665
528,BusLane,0,0,0.07806191,78.0619117,130.7464931
529,Painted Cycle Lane,0,0,0.06164912,61.64911757,103.2591743
530,Painted Cycle Lane,0,0,0.11262019,112.6201853,188.6251138
531,BusLane,0,0,0.55724318,557.2431823,933.1999697
532,Painted Cycle Lane,0,0,0.27032363,270.3236291,452.838821
533,Painted Cycle Lane,0,0,0.06916038,69.16038385,115.8612974
534,BusLane,0,0,0.28750303,287.5030327,481.6103304
535,Painted Cycle Lane,0,0,0.04328979,43.28978839,72.51507878
536,BusLane,0,0,0.45855565,458.5556526,768.0709741
537,Painted Cycle Lane,0,0,0.05236527,52.36527077,87.70256118
538,Painted Cycle Lane,0,0,0.02160269,21.60268959,36.18097837
539,Painted Cycle Lane,0,0,0.26680798,266.8079841,446.848748
540,Painted Cycle Lane,0,0,0.06305439,63.05439146,105.5978958
541,Painted Cycle Lane,0,0,0.12973325,129.7332539,217.2235372
542,BusLane,0,0,0.77027399,770.2739937,1289.986763
543,Painted Cycle Lane,0,0,0.01885,18.85000342,31.57184205
544,BusLane,0,0,0.10000691,100.0069087,167.4948136
545,Painted Cycle Lane,0,0,0.08482544,84.82544153,142.070126
546,Painted Cycle Lane,0,0,0.08482248,84.82248117,142.0696186
547,BusLane,0,0,0.24264748,242.6474761,406.4455306
548,Painted Cycle Lane,0,0,0.11982039,119.8203892,200.7074842
549,Painted Cycle Lane,0,0,0.10060645,100.606447,168.5378739
550,BusLane,0,0,0.29351452,293.5145239,491.6549644
551,Painted Cycle Lane,0,0,0.25389339,253.8933876,425.2683691
552,BusLane,0,0,0.2372955,237.2954981,397.4675822
553,Shared Foot and Cycle Path Road Adjacent,0,0,1.70932057,1709.320566,2857.432357
554,Painted Cycle Lane,0,0,0.29496669,294.9666939,493.1451431
555,Shared Foot and Cycle Path Road Adjacent,0,0,1.49714049,1497.140491,2502.680702
556,BusLane,0,0,0.34199257,341.9925728,572.0000552
557,Painted Cycle Lane,0,0,0.44925232,449.2523232,751.236927
558,Painted Cycle Lane,0,0,0.20114327,201.1432706,336.3283349
559,BusLane,0,0,0.15838294,158.3829427,264.8505541
560,Painted Cycle Lane,0,0,0.0759606,75.96059703,127.0269658
561,BusLane,0,0,0.67695182,676.9518211,1131.753763
562,Painted Cycle Lane,0,0,0.36715061,367.1506122,615.3186754
563,Painted Cycle Lane,0,0,0.1995787,199.5787032,334.4137938
564,BusLane,0,0,0.17666695,176.6669523,295.9530249
565,BusLane,0,0,0.09139562,91.39562078,153.1322093
566,Painted Cycle Lane,0,0,0.26433797,264.3379734,442.7153106
567,Painted Cycle Lane,0,0,0.02071461,20.71461023,34.71576772
568,Painted Cycle Lane,0,0,0.57870796,578.7079643,967.9295786
569,Painted Cycle Lane,0,0,0.03864068,38.6406763,64.74230755
570,Painted Cycle Lane,0,0,0.28070907,280.7090676,470.0185162
571,BusLane,0,0,0.33343407,333.4340655,559.0406738
572,Painted Cycle Lane,0,0,0.03487096,34.87096069,58.28557857
573,BusLane,0,0,0.12284816,122.8481582,205.7598583
574,Painted Cycle Lane,0,0,0.41485863,414.8586344,694.8763103
575,Painted Cycle Lane,0,0,0.1060617,106.0616995,177.4131321
576,BusLane,0,0,0.40905288,409.0528791,684.7495287
577,Painted Cycle Lane,0,0,0.01018394,10.18393815,17.02119621
578,Painted Cycle Lane,0,0,0.02736411,27.36411438,45.7566943
579,Painted Cycle Lane,0,0,0.01148254,11.48253596,19.20471413
580,Painted Cycle Lane,0,0,0.17595718,175.9571822,294.551949
581,Painted Cycle Lane,0,0,0.27490802,274.908025,460.1791232
582,BusLane,0,0,0.56360723,563.6072281,942.1821789
583,BusLane,0,0,0.27387632,273.8763205,458.9030025
584,BusLane,0,0,0.21507111,215.0711051,359.919519
585,Painted Cycle Lane,0,0,0.03238419,32.38419139,54.31932075
586,Painted Cycle Lane,0,0,0.05566181,55.66181481,93.36833631
587,Painted Cycle Lane,0,0,0.03786272,37.86271668,63.51450011
588,Painted Cycle Lane,0,0,0.0779824,77.98239979,130.8093154
589,Painted Cycle Lane,0,0,0.02905797,29.05796796,48.74115639
590,Painted Cycle Lane,0,0,0.17774271,177.7427134,298.1101702
591,Painted Cycle Lane,0,0,0.06456305,64.56304571,108.3032322
592,Painted Cycle Lane,0,0,0.12139746,121.3974625,203.6468608
593,Painted Cycle Lane,0,0,0.36933562,369.3356204,619.5347953
594,Painted Cycle Lane,0,0,0.0556618,55.66180483,93.37036769
595,Painted Cycle Lane,0,0,0.01674673,16.74673208,28.09003145
596,Painted Cycle Lane,0,0,0.40397725,403.9772473,677.6376515
597,Painted Cycle Lane,0,0,0.04896838,48.96838335,82.14164222
598,Painted Cycle Lane,0,0,0.07350192,73.50191964,123.3007669
599,Painted Cycle Lane,0,0,0.13063294,130.6329375,219.063237
600,Painted Cycle Lane,0,0,0.09049918,90.49917917,151.7994296
601,Painted Cycle Lane,0,0,0.13079178,130.7917782,219.3286811
602,Painted Cycle Lane,0,0,0.18293809,182.9380888,306.8181984
603,BusLane,0,0,0.40982405,409.8240511,685.9786072
604,BusLane,0,0,0.57028638,570.2863842,954.9308177
605,BusLane,0,0,0.56061034,560.6103448,938.8001145
606,Shared Foot and Cycle Path Road Adjacent,0,0,0.06870527,68.70527096,115.0016809
607,Painted Cycle Lane,0,0,0.18774969,187.7496945,314.0550417
608,Painted Cycle Lane,0,0,1.82608694,1826.086941,3056.826745
609,Painted Cycle Lane,0,0,1.93926431,1939.26431,3244.752348
610,Painted Cycle Lane,0,0,0.04626861,46.2686137,77.37604409
611,Painted Cycle Lane,0,0,0.05951894,59.51894044,99.4776824
612,Painted Cycle Lane,0,0,0.05723152,57.23151584,95.66067274
613,Shared Foot and Cycle Path Road Adjacent,0,0,0.05789025,57.89024904,96.74711295
614,Shared Foot and Cycle Path Road Adjacent,0,0,0.18330963,183.3096325,306.640439
615,Painted Cycle Lane,0,0,0.06218143,62.18142922,103.931617
616,Painted Cycle Lane,0,0,0.53611732,536.117325,896.163525
617,Painted Cycle Lane,0,0,0.01283964,12.83964303,21.45744847
618,Painted Cycle Lane,0,0,0.12470942,124.7094172,208.4902889
619,Painted Cycle Lane,0,0,0.00865956,8.659556406,14.47169151
620,Painted Cycle Lane,0,0,0.0358958,35.89579647,59.99076947
621,Painted Cycle Lane,0,0,0.00999165,9.99165049,16.69783147
622,Painted Cycle Lane,0,0,0.05860725,58.60725315,98.20857398
623,Painted Cycle Lane,0,0,0.07177321,71.77320854,120.2374843
624,BusLane,0,0,0.04361139,43.61139381,72.97502765
625,Painted Cycle Lane,0,0,0.05791055,57.91055137,97.01955014
626,Painted Cycle Lane,0,0,0.03907936,39.07935863,65.47145294
627,BusLane,0,0,0.07380029,73.80029032,123.390765
628,Painted Cycle Lane,0,0,0.15851019,158.5101881,265.0876985
629,Painted Cycle Lane,0,0,0.01657519,16.57525499,27.70644862
630,Painted Cycle Lane,0,0,0.02592644,25.92644222,43.44808736
631,Painted Cycle Lane,0,0,1.28749758,1287.497547,2152.60754
632,Painted Cycle Lane,0,0,1.54849792,1548.497919,2591.588052
633,Painted Cycle Lane,0,0,0.16661076,166.610762,278.8861268
634,Painted Cycle Lane,0,0,0.01646619,16.46618858,27.58865567
635,Painted Cycle Lane,0,0,0.05307792,53.07791953,88.93890699
636,Painted Cycle Lane,0,0,0.09090954,90.90953871,152.30919
637,Painted Cycle Lane,0,0,0.21780066,217.8006559,364.8351376
638,Painted Cycle Lane,0,0,0.12456742,124.5674171,208.5245379
639,Painted Cycle Lane,0,0,0.01060479,10.60478575,17.72344408
640,Shared Foot and Cycle Path Road Adjacent,0,0,0.35180893,351.8089278,589.589618
641,Painted Cycle Lane,0,0,0.02201668,22.01667652,36.78271659
642,Painted Cycle Lane,0,0,0.03005754,30.05753874,50.35718627
643,Shared Foot and Cycle Path Road Adjacent,0,0,0.23383337,233.8333694,391.7976973
644,Painted Cycle Lane,0,0,0.02717031,27.17030909,45.53576397
645,Painted Cycle Lane,0,0,0.07415609,74.15609102,124.0544052
646,Painted Cycle Lane,0,0,0.02585128,25.85128439,43.20226292
647,BusLane,0,0,0.39102751,391.0275103,653.8531449
648,Shared Foot and Cycle Path Road Adjacent,0,0,0.07276721,72.76718261,122.0303425
649,Shared Foot and Cycle Path Road Adjacent,0,0,0.06061343,60.6134337,101.5587371
650,Painted Cycle Lane,0,0,0.01550364,15.50364116,25.91427762
651,Painted Cycle Lane,0,0,0.16471677,164.7167676,275.1864022
652,Painted Cycle Lane,0,0,0.05898981,58.98976803,98.72049033
653,Shared Foot and Cycle Path Road Adjacent,0,0,0.18217017,182.1701674,305.1017832
654,Painted Cycle Lane,0,0,0.09112171,91.12170855,152.6105049
655,Painted Cycle Lane,0,0,0.01559498,15.5949762,26.12724151
656,Painted Cycle Lane,0,0,0.0248225,24.82250274,41.59500151
657,Painted Cycle Lane,0,0,0.16609163,166.0916342,278.3045893
658,Painted Cycle Lane,0,0,0.05130067,51.30067169,85.99383694
659,Painted Cycle Lane,0,0,0.06011648,60.11648117,100.5050864
660,Painted Cycle Lane,1,0,0.49705375,497.0537494,830.8383808
661,Painted Cycle Lane,0,0,0.25303479,253.0347866,423.024589
662,Painted Cycle Lane,0,0,0.16793287,167.9328671,280.6947773
663,Painted Cycle Lane,0,0,0.05677442,56.77442255,95.23799494
664,Painted Cycle Lane,0,0,0.07163257,71.63256595,120.0279303
665,BusLane,0,0,0.02229802,22.29802069,37.36624213
666,Painted Cycle Lane,0,0,0.00222585,2.225850282,3.729143771
667,Painted Cycle Lane,0,0,0.0446443,44.64430405,74.58561342
668,Painted Cycle Lane,0,0,0.06757741,67.5774139,113.2728662
669,BusLane,0,0,0.02094591,20.94590708,35.07134972
670,Painted Cycle Lane,0,0,0.03272798,32.72798459,54.67811169
671,Painted Cycle Lane,0,0,0.04602987,46.029865,76.9009202
672,Painted Cycle Lane,0,0,0.01044679,10.44679365,17.45849155
673,Painted Cycle Lane,0,0,0.14250384,142.5038404,239.0271802
674,Painted Cycle Lane,0,0,0.03672595,36.72594676,61.52784
675,BusLane,0,0,0.00939979,9.399789768,15.74657418
676,Painted Cycle Lane,0,0,0.02270295,22.70295102,37.9624835
677,BusLane,0,0,0.02564565,25.64564859,42.92800535
678,Shared Foot and Cycle Path Road Adjacent,0,0,0.05981368,59.81367721,100.1017898
679,Painted Cycle Lane,0,0,0.06267354,62.67354425,104.7066347
680,BusLane,0,0,0.01185096,11.85095945,19.8432208
681,Shared Foot and Cycle Path Road Adjacent,0,0,0.20435022,204.3502245,342.2202963
682,BusLane,0,0,0.09524605,95.24605213,159.1351112
683,Painted Cycle Lane,0,0,0.06879092,68.79091762,115.2383309
684,BusLane,0,0,0.02785515,27.85514525,46.67906092
685,Painted Cycle Lane,0,0,0.00839742,8.397418806,14.03572943
686,Shared Foot and Cycle Path Road Adjacent,0,0,0.21329528,213.2952836,357.6735871
687,Painted Cycle Lane,0,0,0.1479608,147.9608031,247.1925447
688,Shared Foot and Cycle Path Road Adjacent,0,0,0.08582699,85.82699331,143.6570582
689,Shared Foot and Cycle Path Road Adjacent,0,0,0.01030466,10.30465554,17.28389776
690,Painted Cycle Lane,0,0,0.05970637,59.70636639,100.0404451
691,BusLane,0,0,0.02458991,24.58990598,41.10170884
692,Painted Cycle Lane,0,0,0.04766571,47.66571352,79.85147295
693,Painted Cycle Lane,0,0,0.04360242,43.60242201,72.87111496
694,Shared Foot and Cycle Path Road Adjacent,0,0,0.04183607,41.8360713,70.16607614
695,BusLane,0,0,0.05332913,53.32913066,89.19283518
696,Shared Foot and Cycle Path Road Adjacent,0,0,0.03556857,35.56857405,59.62784566
697,BusLane,0,0,0.02944733,29.44732709,49.21987592
698,Painted Cycle Lane,0,0,0.00940916,9.409155135,15.72469847
699,Painted Cycle Lane,0,0,0.0367774,36.7774043,61.47254063
700,Painted Cycle Lane,0,0,0.03000494,30.00493917,50.12839617
701,BusLane,0,0,0.13524206,135.242063,226.0696452
702,BusLane,0,0,0.29623459,296.2345899,495.1607445
703,BusLane,0,0,0.05637532,56.37532169,94.22990976
704,Painted Cycle Lane,0,0,0.03399011,33.99010831,56.8036781
705,Shared Foot and Cycle Path Road Adjacent,0,0,0.01646522,16.46522102,27.59947386
706,Painted Cycle Lane,0,0,0.18935674,189.3567389,316.3529903
707,Painted Cycle Lane,0,0,0.21336675,213.3667501,356.4651641
708,Painted Cycle Lane,0,0,0.08321513,83.21513156,139.3944506
709,Painted Cycle Lane,0,0,0.00556443,5.564428182,9.32217579
710,Shared Foot and Cycle Path Road Adjacent,0,0,0.068343,68.3430025,114.5757783
711,Painted Cycle Lane,0,0,0.03421289,34.21288624,57.22049934
712,Shared Foot and Cycle Path Road Adjacent,0,0,0.02992605,29.92604826,50.1457005
713,Painted Cycle Lane,0,0,0.01021755,10.21755124,17.08295241
714,Painted Cycle Lane,0,0,0.06067906,60.67906199,101.3742662
715,BusLane,0,0,0.00599174,5.991740262,10.01877457
716,Painted Cycle Lane,0,0,0.10543244,105.4324365,176.1438593
717,Painted Cycle Lane,0,0,0.10394637,103.9463688,174.1927916
718,BusLane,0,0,0.10455312,104.5531165,174.6952831
719,Painted Cycle Lane,0,0,0.39103007,391.0300683,654.8751337
720,BusLane,0,0,0.74189463,741.8946345,1242.634747
721,Painted Cycle Lane,0,0,0.03428581,34.28581224,57.34124356
722,Painted Cycle Lane,0,0,0.10518379,105.1837867,176.2998285
723,Painted Cycle Lane,0,0,0.07260833,72.60833284,121.6818039
724,Painted Cycle Lane,0,0,1.18926396,1189.263962,1992.876913
725,Painted Cycle Lane,0,0,0.11971558,119.7155833,200.1865755
726,Painted Cycle Lane,0,0,0.08926704,89.26704194,149.476295
727,Painted Cycle Lane,0,0,0.04091086,40.91085971,68.42990734
728,BusLane,0,0,0.45042779,450.4277897,752.8377244
729,Painted Cycle Lane,0,0,0.02514786,25.14786484,42.11890374
730,BusLane,0,0,0.02378106,23.78106406,39.7603237
731,Shared Foot and Cycle Path Road Adjacent,0,0,0.04920042,49.20041668,82.43560987
732,Painted Cycle Lane,0,0,0.09654727,96.54726936,161.610797
733,BusLane,0,0,0.13639875,136.3987468,228.2960112
734,BusLane,0,0,0.03910574,39.10573675,65.55021972
735,Painted Cycle Lane,0,0,0.19662161,196.6216105,329.6874382
736,Painted Cycle Lane,0,0,0.06800086,68.00086246,113.6069937
737,Painted Cycle Lane,0,0,0.03133683,31.33683096,52.35340054
738,Painted Cycle Lane,0,0,0.0679737,67.97370183,113.5611186
739,BusLane,0,0,0.06427705,64.27704656,107.4154324
740,BusLane,0,0,0.05082364,50.82363993,85.1539854
741,BusLane,0,0,0.01042919,10.42918561,17.47298422
742,Shared Foot and Cycle Path Road Adjacent,0,0,0.01626231,16.26230775,27.26109849
743,Painted Cycle Lane,0,0,0.16877062,168.7706224,281.9604998
744,Painted Cycle Lane,0,0,0.05996058,59.96058089,100.2049184
